status,reason,product_id,slug,title,old_emart_ingredients,new_emart_ingredients,old_emart_how_to_use,new_emart_how_to_use,old_emart_product_faq,new_emart_product_faq
UPDATED,ok,27064,mise-en-scene-scalp-care-shampoo-680ml-2,"Mise en Scene Scalp care shampoo 680ml","<div class=""ingredients-tab"">
<h3>Key Ingredients</h3>
<p>Unknown Brand এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>
<h3>ব্যবহারের নিয়ম</h3>
<p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>
<h3>Suitable For</h3>
<p>Sensitive skin-এ প্রথমে patch test করুন।</p>
<h3>সংরক্ষণ</h3>
<p>ঠান্ডা, শুকনো জায়গায় রাখুন। সূর্যালোক থেকে দূরে রাখুন।</p>
</div>","<div class=""ingredients-tab""> <h3>Key Ingredients</h3><p>Unknown Brand এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>",,"<h3>ব্যবহারের নিয়ম</h3><p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>",,
UPDATED,ok,27068,dabo-uv-protection-collagen-lifting-sun-cream-spf50-pa-70ml-2,"Dabo UV Protection Collagen Lifting Sun Cream SPF50+ PA+++ - 70ml","<div class=""ingredients-tab"">
<h3>Key Ingredients</h3>
<p>Unknown Brand এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>
<h3>ব্যবহারের নিয়ম</h3>
<p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>
<h3>Suitable For</h3>
<p>Sensitive skin-এ প্রথমে patch test করুন।</p>
<h3>সংরক্ষণ</h3>
<p>ঠান্ডা, শুকনো জায়গায় রাখুন। সূর্যালোক থেকে দূরে রাখুন।</p>
</div>","<div class=""ingredients-tab""> <h3>Key Ingredients</h3><p>Unknown Brand এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>",,"<h3>ব্যবহারের নিয়ম</h3><p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>",,
UPDATED,ok,27208,isntree-hyaluronic-acid-watery-sun-gel-80ml,"ISNTREE Hyaluronic Acid Watery Sun Gel 50ml","<div class=""ingredients-tab"">
<h3>Key Ingredients</h3>
<p>ISNTREE এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>
<h3>ব্যবহারের নিয়ম</h3>
<p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>
<h3>Suitable For</h3>
<p>Sensitive skin-এ প্রথমে patch test করুন।</p>
<h3>সংরক্ষণ</h3>
<p>ঠান্ডা, শুকনো জায়গায় রাখুন। সূর্যালোক থেকে দূরে রাখুন।</p>
</div>","<div class=""ingredients-tab""> <h3>Key Ingredients</h3><p>ISNTREE এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>",,"<h3>ব্যবহারের নিয়ম</h3><p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>",,
UPDATED,ok,27212,the-inkey-list-salicylic-acid-cleanser-150ml-2,"THE INKEY LIST Salicylic Acid Cleanser 150ml","<div class=""ingredients-tab"">
<h3>Key Ingredients</h3>
<p>Unknown Brand এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>
<h3>ব্যবহারের নিয়ম</h3>
<p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>
<h3>Suitable For</h3>
<p>Sensitive skin-এ প্রথমে patch test করুন।</p>
<h3>সংরক্ষণ</h3>
<p>ঠান্ডা, শুকনো জায়গায় রাখুন। সূর্যালোক থেকে দূরে রাখুন।</p>
</div>","<div class=""ingredients-tab""> <h3>Key Ingredients</h3><p>Unknown Brand এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>",,"<h3>ব্যবহারের নিয়ম</h3><p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>",,
UPDATED,ok,27227,the-inkey-list-succinic-acid-blemish-treatment-15ml-2,"The INKEY List Succinic Acid Acne Blemish Treatment Gel 15ml","<div class=""ingredients-tab"">
<h3>Key Ingredients</h3>
<p>Unknown Brand এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>
<h3>ব্যবহারের নিয়ম</h3>
<p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>
<h3>Suitable For</h3>
<p>Sensitive skin-এ প্রথমে patch test করুন।</p>
<h3>সংরক্ষণ</h3>
<p>ঠান্ডা, শুকনো জায়গায় রাখুন। সূর্যালোক থেকে দূরে রাখুন।</p>
</div>","<div class=""ingredients-tab""> <h3>Key Ingredients</h3><p>Unknown Brand এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>",,"<h3>ব্যবহারের নিয়ম</h3><p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>",,
UPDATED,ok,27229,jigott-goat-milk-whitening-cream-70ml-2,"Jigott Goat Milk Whitening Cream 70ml","<div class=""ingredients-tab"">
<h3>Key Ingredients</h3>
<p>Unknown Brand এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>
<h3>ব্যবহারের নিয়ম</h3>
<p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>
<h3>Suitable For</h3>
<p>Sensitive skin-এ প্রথমে patch test করুন।</p>
<h3>সংরক্ষণ</h3>
<p>ঠান্ডা, শুকনো জায়গায় রাখুন। সূর্যালোক থেকে দূরে রাখুন।</p>
</div>","<div class=""ingredients-tab""> <h3>Key Ingredients</h3><p>Unknown Brand এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>",,"<h3>ব্যবহারের নিয়ম</h3><p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>",,
UPDATED,ok,27258,cerave-foaming-cleanser-for-normal-to-oily-skin-236ml-2,"CeraVe Foaming Cleanser for Normal to Oily Skin 236ml","<div class=""ingredients-tab"">
<h3>Key Ingredients</h3>
<p>CeraVe এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>
<h3>ব্যবহারের নিয়ম</h3>
<p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>
<h3>Suitable For</h3>
<p>Sensitive skin-এ প্রথমে patch test করুন।</p>
<h3>সংরক্ষণ</h3>
<p>ঠান্ডা, শুকনো জায়গায় রাখুন। সূর্যালোক থেকে দূরে রাখুন।</p>
</div>","<div class=""ingredients-tab""> <h3>Key Ingredients</h3><p>CeraVe এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>",,"<h3>ব্যবহারের নিয়ম</h3><p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>",,
UPDATED,ok,33863,heimish-marine-care-deep-moisture-multi-face-oil-30ml,"Heimish Marine Care Deep Moisture Multi Face Oil 30ml","<div class=""ingredients-tab"">
<h3>Key Ingredients</h3>
<p>Heimish এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>
<h3>ব্যবহারের নিয়ম</h3>
<p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>
<h3>Suitable For</h3>
<p>Sensitive skin-এ প্রথমে patch test করুন।</p>
<h3>সংরক্ষণ</h3>
<p>ঠান্ডা, শুকনো জায়গায় রাখুন। সূর্যালোক থেকে দূরে রাখুন।</p>
</div>","<div class=""ingredients-tab""> <h3>Key Ingredients</h3><p>Heimish এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>",,"<h3>ব্যবহারের নিয়ম</h3><p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>",,
UPDATED,ok,34077,banila-co-clean-it-zero-original-cleansing-balm-100ml,"Banila Co Clean It Zero Original Cleansing Balm 100ml","<div class=""ingredients-tab"">
<h3>Key Ingredients</h3>
<p>Banilla Co এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>
<h3>ব্যবহারের নিয়ম</h3>
<p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>
<h3>Suitable For</h3>
<p>Sensitive skin-এ প্রথমে patch test করুন।</p>
<h3>সংরক্ষণ</h3>
<p>ঠান্ডা, শুকনো জায়গায় রাখুন। সূর্যালোক থেকে দূরে রাখুন।</p>
</div>","<div class=""ingredients-tab""> <h3>Key Ingredients</h3><p>Banilla Co এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>",,"<h3>ব্যবহারের নিয়ম</h3><p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>",,
UPDATED,ok,36086,mac-air-of-style-edp-for-women-50ml,"MAC Air Of Style EDP For Women (50ml)","<div class=""ingredients-tab"">
<h3>Key Ingredients</h3>
<p>M.A.C এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>
<h3>ব্যবহারের নিয়ম</h3>
<p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>
<h3>Suitable For</h3>
<p>Sensitive skin-এ প্রথমে patch test করুন।</p>
<h3>সংরক্ষণ</h3>
<p>ঠান্ডা, শুকনো জায়গায় রাখুন। সূর্যালোক থেকে দূরে রাখুন।</p>
</div>","<div class=""ingredients-tab""> <h3>Key Ingredients</h3><p>M.A.C এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>",,"<h3>ব্যবহারের নিয়ম</h3><p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>",,
UPDATED,ok,36087,m-a-c-matte-lipstick-please-me-3gm,"M.A.C Matte Lipstick – Please Me (3gm)","<div class=""ingredients-tab"">
<h3>Key Ingredients</h3>
<p>M.A.C এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>
<h3>ব্যবহারের নিয়ম</h3>
<p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>
<h3>Suitable For</h3>
<p>Sensitive skin-এ প্রথমে patch test করুন।</p>
<h3>সংরক্ষণ</h3>
<p>ঠান্ডা, শুকনো জায়গায় রাখুন। সূর্যালোক থেকে দূরে রাখুন।</p>
</div>","<div class=""ingredients-tab""> <h3>Key Ingredients</h3><p>M.A.C এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>",,"<h3>ব্যবহারের নিয়ম</h3><p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>",,
UPDATED,ok,36204,bioderma-sensibio-h2o-micellar-water-250ml,"Bioderma Sensibio H2o Micellar Water 250ml","<div class=""ingredients-tab"">
<h3>Key Ingredients</h3>
<p>Bioderma এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>
<h3>ব্যবহারের নিয়ম</h3>
<p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>
<h3>Suitable For</h3>
<p>Sensitive skin-এ প্রথমে patch test করুন।</p>
<h3>সংরক্ষণ</h3>
<p>ঠান্ডা, শুকনো জায়গায় রাখুন। সূর্যালোক থেকে দূরে রাখুন।</p>
</div>","<div class=""ingredients-tab""> <h3>Key Ingredients</h3><p>Bioderma এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>",,"<h3>ব্যবহারের নিয়ম</h3><p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>",,
UPDATED,ok,36223,bioderma-photoderm-max-spf-50-cream-40ml,"Bioderma Photoderm SPF 50+ For Sensitive Dry Skin 40ml","<div class=""ingredients-tab"">
<h3>Key Ingredients</h3>
<p>Bioderma এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>
<h3>ব্যবহারের নিয়ম</h3>
<p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>
<h3>Suitable For</h3>
<p>Sensitive skin-এ প্রথমে patch test করুন।</p>
<h3>সংরক্ষণ</h3>
<p>ঠান্ডা, শুকনো জায়গায় রাখুন। সূর্যালোক থেকে দূরে রাখুন।</p>
</div>","<div class=""ingredients-tab""> <h3>Key Ingredients</h3><p>Bioderma এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>",,"<h3>ব্যবহারের নিয়ম</h3><p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>",,
UPDATED,ok,36232,bioderma-photoderm-m-sunscreen-cream-face-40ml,"Bioderma Photoderm M Blue Light Protection Clarifying Gel Cream SPF 50+++","<div class=""ingredients-tab"">
<h3>Key Ingredients</h3>
<p>Bioderma এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>
<h3>ব্যবহারের নিয়ম</h3>
<p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>
<h3>Suitable For</h3>
<p>Sensitive skin-এ প্রথমে patch test করুন।</p>
<h3>সংরক্ষণ</h3>
<p>ঠান্ডা, শুকনো জায়গায় রাখুন। সূর্যালোক থেকে দূরে রাখুন।</p>
</div>","<div class=""ingredients-tab""> <h3>Key Ingredients</h3><p>Bioderma এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>",,"<h3>ব্যবহারের নিয়ম</h3><p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>",,
UPDATED,ok,36241,botanics-all-bright-hydrating-night-cream-50ml,"Botanics All Bright Hydrating Night Cream 50ml","<div class=""ingredients-tab"">
<h3>Key Ingredients</h3>
<p>Botanics এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>
<h3>ব্যবহারের নিয়ম</h3>
<p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>
<h3>Suitable For</h3>
<p>Sensitive skin-এ প্রথমে patch test করুন।</p>
<h3>সংরক্ষণ</h3>
<p>ঠান্ডা, শুকনো জায়গায় রাখুন। সূর্যালোক থেকে দূরে রাখুন।</p>
</div>","<div class=""ingredients-tab""> <h3>Key Ingredients</h3><p>Botanics এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>",,"<h3>ব্যবহারের নিয়ম</h3><p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>",,
UPDATED,ok,36301,simple-kind-to-skin-hydrating-light-moisturiser-125ml,"Simple Kind To Skin Hydrating Light Moisturiser 125ml","<div class=""ingredients-tab"">
<h3>Key Ingredients</h3>
<p>Simple এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>
<h3>ব্যবহারের নিয়ম</h3>
<p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>
<h3>Suitable For</h3>
<p>Sensitive skin-এ প্রথমে patch test করুন।</p>
<h3>সংরক্ষণ</h3>
<p>ঠান্ডা, শুকনো জায়গায় রাখুন। সূর্যালোক থেকে দূরে রাখুন।</p>
</div>","<div class=""ingredients-tab""> <h3>Key Ingredients</h3><p>Simple এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>",,"<h3>ব্যবহারের নিয়ম</h3><p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>",,
UPDATED,ok,36304,simple-replenishing-rich-moisturiser-125ml,"Simple Replenishing Rich Moisturiser 125ml","<div class=""ingredients-tab"">
<h3>Key Ingredients</h3>
<p>Unknown Brand এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>
<h3>ব্যবহারের নিয়ম</h3>
<p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>
<h3>Suitable For</h3>
<p>Sensitive skin-এ প্রথমে patch test করুন।</p>
<h3>সংরক্ষণ</h3>
<p>ঠান্ডা, শুকনো জায়গায় রাখুন। সূর্যালোক থেকে দূরে রাখুন।</p>
</div>","<div class=""ingredients-tab""> <h3>Key Ingredients</h3><p>Unknown Brand এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>",,"<h3>ব্যবহারের নিয়ম</h3><p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>",,
UPDATED,ok,36307,simple-rest-reset-hydrating-gel-50ml,"Simple Rest &amp; Reset Hydrating Gel 50ml","<div class=""ingredients-tab"">
<h3>Key Ingredients</h3>
<p>Simple এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>
<h3>ব্যবহারের নিয়ম</h3>
<p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>
<h3>Suitable For</h3>
<p>Sensitive skin-এ প্রথমে patch test করুন।</p>
<h3>সংরক্ষণ</h3>
<p>ঠান্ডা, শুকনো জায়গায় রাখুন। সূর্যালোক থেকে দূরে রাখুন।</p>
</div>","<div class=""ingredients-tab""> <h3>Key Ingredients</h3><p>Simple এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>",,"<h3>ব্যবহারের নিয়ম</h3><p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>",,
UPDATED,ok,36319,simple-refreshing-facial-wash-150ml,"Simple Refreshing Facial Wash 150ml","<div class=""ingredients-tab"">
<h3>Key Ingredients</h3>
<p>Simple এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>
<h3>ব্যবহারের নিয়ম</h3>
<p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>
<h3>Suitable For</h3>
<p>Sensitive skin-এ প্রথমে patch test করুন।</p>
<h3>সংরক্ষণ</h3>
<p>ঠান্ডা, শুকনো জায়গায় রাখুন। সূর্যালোক থেকে দূরে রাখুন।</p>
</div>","<div class=""ingredients-tab""> <h3>Key Ingredients</h3><p>Simple এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>",,"<h3>ব্যবহারের নিয়ম</h3><p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>",,
UPDATED,ok,36395,cetaphil-hydrating-gentle-skin-cleanser-591ml,"Cetaphil Hydrating Gentle Skin Cleanser 591ml","<div class=""ingredients-tab"">
<h3>Key Ingredients</h3>
<p>Cetaphil এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>
<h3>ব্যবহারের নিয়ম</h3>
<p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>
<h3>Suitable For</h3>
<p>Sensitive skin-এ প্রথমে patch test করুন।</p>
<h3>সংরক্ষণ</h3>
<p>ঠান্ডা, শুকনো জায়গায় রাখুন। সূর্যালোক থেকে দূরে রাখুন।</p>
</div>","<div class=""ingredients-tab""> <h3>Key Ingredients</h3><p>Cetaphil এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>",,"<h3>ব্যবহারের নিয়ম</h3><p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>",,
UPDATED,ok,36453,cerave-moisturising-cream-177ml,"CeraVe Moisturising Cream 177ml","<div class=""ingredients-tab"">
<h3>Key Ingredients</h3>
<p>Cerave এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>
<h3>ব্যবহারের নিয়ম</h3>
<p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>
<h3>Suitable For</h3>
<p>Sensitive skin-এ প্রথমে patch test করুন।</p>
<h3>সংরক্ষণ</h3>
<p>ঠান্ডা, শুকনো জায়গায় রাখুন। সূর্যালোক থেকে দূরে রাখুন।</p>
</div>","<div class=""ingredients-tab""> <h3>Key Ingredients</h3><p>Cerave এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>",,"<h3>ব্যবহারের নিয়ম</h3><p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>",,
UPDATED,ok,36469,buy-cerave-hydrating-cleanser-for-normal-to-dry-skin-236ml,"CERAVE Hydrating Cleanser for Normal to Dry Skin 236ml","<div class=""ingredients-tab"">
<h3>Key Ingredients</h3>
<p>Cerave এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>
<h3>ব্যবহারের নিয়ম</h3>
<p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>
<h3>Suitable For</h3>
<p>Sensitive skin-এ প্রথমে patch test করুন।</p>
<h3>সংরক্ষণ</h3>
<p>ঠান্ডা, শুকনো জায়গায় রাখুন। সূর্যালোক থেকে দূরে রাখুন।</p>
</div>","<div class=""ingredients-tab""> <h3>Key Ingredients</h3><p>Cerave এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>",,"<h3>ব্যবহারের নিয়ম</h3><p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>",,
UPDATED,ok,36474,cerave-renewing-sa-face-cleanser-236ml,"CeraVe Renewing SA Face Cleanser 237ml","<div class=""ingredients-tab"">
<h3>Key Ingredients</h3>
<p>Cerave এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>
<h3>ব্যবহারের নিয়ম</h3>
<p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>
<h3>Suitable For</h3>
<p>Sensitive skin-এ প্রথমে patch test করুন।</p>
<h3>সংরক্ষণ</h3>
<p>ঠান্ডা, শুকনো জায়গায় রাখুন। সূর্যালোক থেকে দূরে রাখুন।</p>
</div>","<div class=""ingredients-tab""> <h3>Key Ingredients</h3><p>Cerave এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>",,"<h3>ব্যবহারের নিয়ম</h3><p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>",,
UPDATED,ok,36492,cerave-moisturising-cream-50ml,"CeraVe Moisturising Cream 50ml","<div class=""ingredients-tab"">
<h3>Key Ingredients</h3>
<p>Cerave এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>
<h3>ব্যবহারের নিয়ম</h3>
<p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>
<h3>Suitable For</h3>
<p>Sensitive skin-এ প্রথমে patch test করুন।</p>
<h3>সংরক্ষণ</h3>
<p>ঠান্ডা, শুকনো জায়গায় রাখুন। সূর্যালোক থেকে দূরে রাখুন।</p>
</div>","<div class=""ingredients-tab""> <h3>Key Ingredients</h3><p>Cerave এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>",,"<h3>ব্যবহারের নিয়ম</h3><p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>",,
UPDATED,ok,36577,neutrogena-oil-free-acne-wash-269ml,"Neutrogena Oil Free Acne Wash 269ml","<div class=""ingredients-tab"">
<h3>Key Ingredients</h3>
<p>Neutrogena এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>
<h3>ব্যবহারের নিয়ম</h3>
<p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>
<h3>Suitable For</h3>
<p>Sensitive skin-এ প্রথমে patch test করুন।</p>
<h3>সংরক্ষণ</h3>
<p>ঠান্ডা, শুকনো জায়গায় রাখুন। সূর্যালোক থেকে দূরে রাখুন।</p>
</div>","<div class=""ingredients-tab""> <h3>Key Ingredients</h3><p>Neutrogena এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>",,"<h3>ব্যবহারের নিয়ম</h3><p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>",,
UPDATED,ok,36764,neutrogena-hydro-boost-water-gel-lotion-spf-50-88ml,"Neutrogena Hydro Boost Water Gel Lotion SPF 50 88ml","<div class=""ingredients-tab"">
<h3>Key Ingredients</h3>
<p>Neutrogena এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>
<h3>ব্যবহারের নিয়ম</h3>
<p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>
<h3>Suitable For</h3>
<p>Sensitive skin-এ প্রথমে patch test করুন।</p>
<h3>সংরক্ষণ</h3>
<p>ঠান্ডা, শুকনো জায়গায় রাখুন। সূর্যালোক থেকে দূরে রাখুন।</p>
</div>","<div class=""ingredients-tab""> <h3>Key Ingredients</h3><p>Neutrogena এর এই product-এ carefully selected active ingredients আছে। Full INCI list original packaging-এ printed।</p>",,"<h3>ব্যবহারের নিয়ম</h3><p>পরিষ্কার skin-এ পরিমাণমতো নিয়ে আলতো massage করুন। চোখ এড়িয়ে চলুন।</p>",,
